Filename,ClassId
08505,36
07805,12
07477,7
02329,14
10689,12
03569,13
06237,33
06590,11
11982,1
03050,11
11257,5
02610,27
10417,32
10865,11
01705,35
00145,25
12342,11
02271,13
07288,5
10076,11
11191,1
03843,1
03431,4
11636,2
03396,13
12084,35
00524,11
00956,42
00283,26
01364,8
04848,11
04899,7
01412,18
01860,9
00987,31
12055,1
00252,0
09919,10
03892,10
11140,12
06419,11
03347,35
10700,36
02975,1
02507,2
07259,5
00194,31
12434,16
00633,8
12393,1
01073,38
10361,4
07638,12
02166,13
03081,13
11521,17
11953,8
03726,7
06078,8
11286,22
04268,31
01944,11
01536,38
01291,38
00376,41
05428,5
12171,35
03263,3
11064,5
10183,12
02423,22
02851,10
10624,24
02384,22
05049,2
00717,36
09789,9
12510,4
01157,35
04609,5
10990,15
02042,7
10245,25
03602,2
11877,26
11405,2
11373,5
03174,35
02093,11
10941,13
10533,11
02734,5
10294,18
01186,22
01621,7
08118,21
12266,1
05098,1
09758,3
00061,10
02880,38
10152,15
07879,5
02355,18
11712,5
03515,7
03967,3
12607,1
09339,23
00872,10
00400,38
01995,13
01240,12
08579,38
04780,18
04027,12
01779,35
08040,2
12499,3
09600,13
00139,38
05667,27
06772,4
07695,35
10819,9
07132,5
09261,25
05206,1
00558,13
08386,2
01318,13
04834,7
04446,5
08421,4
08853,10
07553,27
07921,16
06313,4
06465,8
06817,5
02909,14
07225,27
07582,19
08357,33
04330,31
08882,12
04497,5
05902,1
05570,13
09517,1
09965,35
00589,5
12029,4
07644,12
06004,30
05111,1
09176,8
12448,15
08736,5
04751,17
08091,2
05388,14
12176,14
00371,18
09448,12
01296,29
08208,6
01531,1
01943,10
10623,1
02383,7
10184,11
02856,13
02424,6
11063,38
06948,42
03264,34
08669,12
01150,32
12517,15
00710,2
09029,5
11402,4
11870,18
03605,37
10242,13
10997,13
02045,0
02733,12
10293,33
02094,25
10534,10
10946,2
03173,38
11374,10
00066,26
05738,10
12261,17
04178,5
01626,38
01181,17
03960,11
03512,18
11715,35
06999,15
02352,5
02887,4
10155,29
01247,2
04519,7
01992,22
05359,40
00407,25
00875,1
09499,4
12600,35
09607,17
05660,31
12339,22
00699,2
04020,28
08047,24
04787,8
07135,7
07692,25
06775,12
04441,12
04833,30
08854,17
08426,3
08381,8
09266,2
05201,2
03838,2
06314,35
07926,5
07554,12
07585,4
07222,2
06810,13
06462,31
00229,36
05577,18
05905,10
09962,5
09510,1
08885,2
04490,36
08350,9
04337,1
01469,20
11928,11
06003,1
07643,4
08096,13
08731,38
01008,12
04756,18
05116,15
00648,1
09171,13
02458,13
07306,18
06546,33
06934,13
03218,38
05821,12
05453,8
09434,23
09846,4
09393,8
08274,9
04213,13
03679,17
06127,28
06680,10
10599,4
07767,18
02039,12
08615,23
04672,18
05032,38
09055,37
05795,9
09084,3
09723,11
05744,3
04104,38
08163,1
10548,2
07011,10
11308,32
06651,26
04917,9
04565,25
08502,15
08970,2
09897,2
05482,15
09342,17
05325,31
00809,0
11769,12
06597,4
06230,7
02489,25
10129,1
07470,3
07802,13
10862,26
10410,17
02617,5
07149,35
11250,7
11985,7
06709,25
03057,13
12345,19
00142,6
01702,32
11631,7
03391,31
11196,25
03436,9
03844,13
06368,14
10071,4
07528,31
02276,25
01363,11
08828,3
00284,1
12083,12
00951,31
00523,14
00255,28
05979,14
00980,13
12052,9
01867,33
01415,12
02500,32
02972,29
10707,1
03340,0
03895,5
11147,38
01074,14
00634,4
12394,10
00193,38
12433,31
03721,6
11281,17
03086,8
11954,14
11526,9
02161,4
10366,13
07198,13
04816,25
04464,13
08403,39
08871,3
09996,2
05583,1
09243,7
00908,38
05224,2
11668,38
06496,23
06331,10
02588,17
10028,18
07571,21
07903,13
09185,11
09622,38
05645,5
04005,29
08062,13
10449,3
07110,3
11209,5
06750,4
06026,13
03778,30
06781,38
10498,3
02138,36
07666,2
08714,5
04773,13
05133,5
09154,12
05694,17
07207,38
02559,23
03319,11
06447,17
06835,38
05920,4
05552,13
09535,38
09947,3
09292,10
08375,20
04312,20
01175,39
00735,38
12295,4
00092,2
12532,13
03620,16
11380,10
03187,31
11855,38
11427,5
02060,14
10267,7
07099,11
05878,18
00354,12
00881,1
12153,8
01966,7
01514,30
02401,12
02873,38
10606,12
03241,15
03994,35
11046,3
11730,17
03290,26
11097,38
06269,23
03537,9
03945,12
10170,14
02377,17
07429,1
01262,9
08929,2
12625,12
00385,25
12182,2
00850,10
00422,19
10963,38
10511,10
07048,31
02716,5
11351,25
11884,2
03156,3
06608,10
12244,2
00043,12
01603,25
03861,23
03413,6
11614,14
06898,18
02253,11
02986,25
10054,18
04418,33
01346,35
01893,4
00506,32
00974,10
05258,13
09598,2
02632,1
10392,17
02195,13
10435,14
10847,17
03072,2
11275,31
05639,38
00167,14
12360,2
01727,40
04079,18
01080,2
08768,15
01051,18
12416,13
00611,41
09128,3
11503,38
11971,22
03704,29
10343,33
10896,15
02144,2
05289,23
12077,31
00270,18
09549,11
01397,35
08309,18
01430,13
01842,2
10722,4
02282,13
10085,34
02957,28
02525,13
11162,11
03365,16
06849,5
11829,1
06102,22
07742,25
08197,10
08630,15
04657,1
01109,12
00749,30
05017,17
09070,12
07484,9
07323,5
06911,10
06563,5
05476,6
05804,12
00328,8
09863,8
09411,30
08984,21
04591,26
08251,9
01568,2
04236,2
04540,2
04932,42
08955,5
08527,25
08280,4
09367,4
05300,18
06215,10
03939,9
07827,28
07455,18
09706,4
05761,5
12238,31
00798,4
04121,7
08146,12
04686,22
07034,31
07793,2
06674,38
02981,5
10053,28
02254,3
07978,34
11613,1
03414,10
03866,10
09238,2
00973,4
00501,30
01894,2
01341,9
08478,7
11272,39
03075,13
02192,4
10840,11
10432,14
02635,5
10395,5
01087,4
01720,10
08019,40
12367,38
05199,13
09659,22
00160,13
00616,25
05148,2
12411,9
09688,23
04708,38
01056,11
10891,7
02143,11
10344,33
03703,2
11976,31
11504,29
01845,11
01437,38
04369,35
01390,8
05529,12
00277,39
12070,2
03362,25
11165,2
10082,26
02522,3
02950,2
10725,2
02285,38
07745,18
06105,38
05010,29
09077,10
12549,5
08637,12
04650,4
08190,5
06564,14
06916,33
07324,12
02808,38
07483,1
08256,2
04231,13
08983,33
04596,10
05803,4
05471,11
09416,38
09864,33
00488,9
12128,38
09360,14
00459,6
05307,5
08287,2
04935,5
04547,7
01219,11
08520,36
08952,33
07452,25
07820,10
06212,26
04681,10
01678,38
04126,14
08141,7
09701,8
12598,35
05766,39
00038,16
06673,9
07794,35
10918,10
07033,5
09244,2
05223,26
09991,38
05584,17
04463,8
04811,18
08876,10
08404,5
02228,26
07904,26
07576,13
10788,8
06336,34
03468,1
06491,34
04002,12
08065,16
09625,18
05642,11
09182,24
03009,0
06757,3
07117,12
02649,11
10338,4
02698,7
07661,33
06786,31
11578,2
06021,10
05693,27
05134,22
09153,12
08713,12
04774,31
11119,23
06832,5
06440,1
10759,25
07200,33
08372,33
01839,35
04315,13
09295,6
05555,38
05927,29
09940,2
09532,14
00095,32
12535,1
00732,14
12292,9
01172,38
10260,15
02067,12
07739,28
03180,8
11420,13
11852,12
06179,13
03627,1
11387,35
04998,3
01513,13
01961,20
00886,33
12154,7
00353,14
09818,25
03993,39
11041,1
03246,20
06518,0
10601,12
07358,2
02874,1
02406,34
02370,21
07389,31
10177,18
11090,12
03942,5
03530,4
11737,13
03297,13
12185,13
00425,13
00857,28
12622,12
00382,38
04949,13
01265,38
11883,26
03151,2
11356,38
02711,10
10516,7
10964,31
01604,7
00044,24
12243,15
08804,12
08476,14
04411,7
04863,15
05984,3
09591,6
05251,26
09236,7
06891,12
06344,10
03868,25
07976,9
07504,42
05197,38
12369,24
05630,7
09657,5
01089,4
08017,2
04070,30
07165,11
06082,3
06725,12
06053,25
11978,38
07613,3
04706,39
01058,15
08761,23
09121,4
00618,10
05146,10
09686,1
07272,10
06840,2
06432,26
06395,19
09932,12
09540,10
05527,32
05955,1
00279,1
05280,30
01439,10
04367,30
08300,18
01100,35
08639,9
09079,5
00740,3
12547,25
03655,3
11452,4
11820,25
02015,38
10212,10
09418,27
00321,4
12126,5
00486,12
01561,2
01913,38
08258,33
04598,5
02806,10
02474,16
10673,1
11794,1
03234,18
06918,13
11033,1
03593,41
11745,6
03930,8
03542,11
10105,7
02302,12
08289,2
04549,18
01217,9
00457,8
00825,4
05309,6
10564,38
10916,36
02763,16
03684,39
11324,25
03123,4
11483,34
00791,5
12231,35
05768,33
00036,3
12596,13
01676,7
04128,13
06338,26
03466,11
03814,13
11661,23
10786,14
02226,4
07578,22
10021,38
02581,14
08878,13
01333,9
01494,7
00901,24
00573,6
07119,3
02647,31
10832,22
10440,35
03007,33
06759,1
11200,42
00112,16
12315,25
01752,31
01783,10
01024,38
12463,3
00664,13
11904,30
11576,5
06788,26
03771,7
02696,11
10336,5
02131,9
10491,12
12002,2
05929,3
00205,9
01837,4
01445,31
10757,2
02550,1
02922,7
11117,10
03310,25
11389,4
06177,5
03629,1
07090,30
02069,18
07737,20
04185,21
04622,4
08645,9
09005,14
05062,38
07883,17
07356,38
02408,2
03248,1
06516,40
06964,18
00888,12
09464,12
09816,1
05871,18
05403,26
04996,12
08583,7
04243,14
08224,4
08552,3
08920,13
04947,8
04535,18
04292,29
00859,11
05375,5
09312,8
06260,5
03299,2
11739,7
07420,1
07852,2
10179,3
07387,35
05714,5
09773,2
08133,27
04154,17
08694,8
07041,31
10518,32
06601,8
11358,5
10026,38
02586,12
10781,22
02221,12
06498,5
11666,25
03813,10
03461,1
09998,25
00574,13
00906,13
01493,5
04818,10
01334,1
11207,32
03000,11
10447,31
10835,40
02640,12
01755,5
12312,7
00115,3
00663,7
12464,4
01023,35
01784,35
02136,13
07668,10
10496,10
02691,10
10331,13
06028,26
03776,0
11571,33
11903,9
01442,18
01830,7
09949,9
00202,4
12005,5
03317,17
06449,4
11110,10
07209,10
02925,13
02557,4
10750,1
07730,5
07097,8
10269,38
06170,10
11429,38
03189,7
09002,11
05065,13
04625,24
08642,9
04182,31
06963,8
06511,18
11048,10
07351,35
07884,30
10608,8
01968,1
04244,38
08223,35
04991,39
08584,11
09811,35
09463,11
05404,20
05876,4
05372,1
09315,2
04295,2
08927,13
08555,38
04532,10
04940,9
07380,3
02379,12
07855,1
07427,16
06267,40
03539,17
11099,35
08693,18
08134,4
04153,33
05713,12
09774,7
03158,10
06606,35
07046,13
02718,10
00508,1
05256,4
09231,36
05983,25
09596,26
08471,5
08803,5
04864,1
04416,17
01348,7
07503,38
07971,28
02988,36
06343,5
06896,4
08010,23
01729,4
04077,29
05637,21
00169,17
09650,38
05190,14
06722,5
06085,6
07162,7
10849,5
07614,3
10898,16
06054,11
09681,4
12418,7
09126,25
05141,12
04701,4
08766,16
06392,33
06435,5
06847,1
07275,42
02959,4
01399,12
04360,36
08307,16
12079,16
05287,13
09547,27
09935,17
05952,7
05520,34
12540,25
00747,2
05019,26
08199,40
04659,5
01107,9
10215,14
02012,38
11827,33
11455,31
03652,17
01914,34
01566,25
04238,13
12121,15
00481,2
05478,21
00326,9
11034,25
03594,14
11793,9
03233,25
10674,26
02473,38
02801,12
02305,1
07829,4
10102,17
03545,13
03937,7
11742,8
00822,3
00450,9
09369,6
08529,25
01210,18
03124,10
11484,2
03683,4
11323,10
02764,2
10911,1
10563,23
08148,12
01671,10
04688,10
00031,17
12591,5
09708,3
00796,15
12236,31
04329,35
01477,35
01805,28
00590,35
12030,7
00237,30
05569,8
03485,18
11125,2
03322,15
11682,7
10765,5
02910,15
02562,35
12451,31
05108,35
00656,29
08088,2
01016,15
04748,13
10304,1
02103,2
11544,33
11936,36
03743,31
11595,28
03035,25
11232,33
03792,11
02675,15
10472,16
10800,38
01760,20
08059,29
04799,16
09619,11
12480,38
00120,13
12327,2
00687,25
07938,33
02214,4
10013,6
03826,35
03454,40
11653,14
09278,7
00541,6
00933,38
01301,18
08438,15
04166,15
01638,23
08101,10
09741,10
00078,25
05726,10
05081,10
06633,19
06194,9
07073,27
10958,3
09320,1
05347,5
00419,2
09487,13
05892,40
01259,5
04507,17
04975,35
08912,38
08560,23
07860,4
07412,25
02899,12
06252,38
06987,17
06283,4
06956,38
06524,31
02848,2
07364,12
01288,8
08216,12
04271,6
05396,8
12168,2
05431,12
05843,1
09824,12
09456,13
10989,17
07705,1
06145,6
12509,12
09790,37
05050,25
09037,1
08677,26
04610,13
06400,25
06872,36
11159,4
07240,12
10719,12
07995,23
08332,25
04355,12
01879,25
08495,10
04880,18
05967,20
05515,20
09572,10
09900,5
07621,34
10378,13
07186,4
06061,7
03098,9
11538,38
05174,4
09113,38
08753,15
04734,1
04093,1
08782,34
04042,17
08025,18
09665,25
05602,1
06717,18
03049,30
02609,33
07157,8
09204,35
05263,2
04384,12
04851,3
04423,1
08444,34
08836,25
07291,5
07536,25
07944,7
02268,13
11188,7
03428,13
06376,38
11316,10
03111,25
10924,17
10556,22
02751,24
01644,8
12203,7
00004,11
02497,4
10137,21
02330,28
10690,2
11777,38
06589,17
03570,13
03902,13
09889,33
00817,8
00465,38
01582,30
01225,26
04909,8
01921,22
01553,3
00313,38
09858,2
12114,6
06558,10
03206,7
11001,8
02446,26
02834,42
07318,3
10641,1
00772,13
12575,2
01132,40
01695,26
10587,11
07779,18
02027,38
10220,13
02780,8
03667,14
06139,30
11812,0
11460,8
07992,11
02519,8
07247,1
06875,38
06407,8
03359,16
00999,16
05512,13
05960,12
09907,35
09575,14
08492,16
04887,11
08335,38
04352,1
03738,31
06066,12
11298,40
07181,22
07626,3
02178,5
04094,35
08754,38
04733,12
05173,13
09114,25
09662,9
05605,17
04045,24
08022,7
08785,7
07150,12
10409,1
06710,12
11249,8
04424,12
04856,13
08831,38
08443,13
04383,30
09203,1
05264,10
00948,34
06371,17
11628,35
03388,22
07943,38
07531,38
07296,2
10068,16
02756,4
07008,35
10551,1
10923,2
06648,38
03116,17
11311,25
00003,33
12204,25
01643,20
03905,41
03577,8
06229,12
11770,16
07469,12
02337,38
10697,2
02490,4
10130,12
01222,29
08969,12
01585,7
00462,25
00810,26
12113,8
00314,1
05838,11
01554,38
01926,34
10646,13
02833,17
02441,1
11006,4
03201,9
01692,9
01135,5
12572,15
00775,4
06699,38
11467,2
11815,10
03660,8
10227,11
02787,31
10580,38
02020,3
00230,25
09509,27
00597,29
12037,2
08349,10
01802,24
01470,15
04489,2
02565,5
02917,7
10762,4
06809,9
03325,14
11685,2
03482,17
11122,3
08728,12
01011,10
00651,17
09168,35
12456,33
03744,12
11931,33
11543,12
02104,2
10303,5
10807,3
10475,18
02672,16
11235,17
03795,11
11592,14
03032,38
12320,36
00680,13
12487,5
00127,20
05679,12
04039,5
01767,2
11654,11
03453,8
03821,28
10014,10
02213,10
08398,20
01306,4
04458,37
05218,40
00934,1
00546,1
12278,38
05086,13
09746,15
05721,4
01198,8
04161,5
08106,2
07074,13
06193,10
06634,13
04972,7
04500,22
08567,8
08915,7
12619,31
09480,21
05895,27
09327,1
05340,25
06980,29
03979,35
06255,6
07415,2
07867,4
07363,8
06523,12
06951,35
06284,10
00368,20
05844,18
05436,38
09451,18
09823,13
05391,2
08211,1
04276,18
01528,12
06142,38
11869,2
07702,12
08670,12
01149,31
04617,21
05057,27
00709,16
09030,8
09797,11
04889,20
01870,10
01402,30
12045,9
00997,38
09909,26
00242,20
11150,33
03882,12
06409,2
03357,38
10710,29
02517,29
02965,3
07249,4
12424,10
00184,20
12383,1
00623,12
01063,13
10371,17
07628,33
02176,17
11943,4
11531,24
03091,1
11296,10
03736,17
06068,36
03040,13
11992,31
11247,1
02600,30
10875,36
10407,25
01715,10
00155,3
12352,33
02261,13
10066,3
07298,12
03421,28
03853,34
11181,9
03386,42
11626,4
00946,13
00534,12
12094,2
00293,35
01374,16
04858,7
08174,5
04113,10
05753,5
09734,2
09093,39
06646,18
03118,1
02758,5
07006,2
05332,25
09355,35
05495,38
09880,36
08515,7
08967,2
04900,25
04572,9
10699,25
07467,20
07815,9
02339,16
03579,38
06227,12
06580,8
11008,17
06551,2
06923,7
10648,34
07311,38
04204,3
01928,25
08263,1
09384,14
09423,7
09851,8
05836,12
05444,28
02789,21
10229,2
07770,9
11469,10
06697,25
06130,5
05782,12
09042,3
05025,9
04665,12
08602,3
06807,12
06475,4
02919,1
07235,18
07592,1
04320,7
08347,35
04487,4
08892,4
09975,40
09507,3
05560,7
05912,5
12039,38
00599,26
07654,12
06014,5
09166,13
05101,18
12458,10
04741,4
08726,38
08081,9
04790,15
08050,9
04037,2
01769,18
00129,6
05677,9
12489,4
09610,13
06762,9
10809,5
07685,38
07122,41
05216,9
00548,12
09271,1
08396,13
08843,11
08431,6
01308,23
04456,27
04824,4
07931,25
07543,4
06303,23
11363,25
03164,12
10523,3
10951,13
02083,13
10284,13
02724,18
01196,14
08108,11
01631,10
05088,13
12276,42
00071,25
09748,38
10142,28
02890,9
07869,2
02345,32
11702,24
03977,4
03505,13
12617,31
00410,25
00862,9
09329,34
01985,25
08569,13
01250,10
04278,36
01526,38
01954,4
01281,1
00366,7
05438,38
12161,26
03273,30
11074,30
02841,38
02433,25
10193,5
02394,7
10634,9
05059,10
00707,12
09799,33
12500,38
01147,4
04619,11
02052,25
10980,37
10255,38
03612,38
11415,27
11867,34
07595,38
07232,10
06472,34
06800,37
09500,7
09972,13
00239,18
05915,18
05567,12
04480,2
08895,24
04327,5
01479,31
08340,31
11938,3
06013,23
07653,33
08086,9
01018,35
04746,12
08721,25
09161,40
05106,1
00658,13
05670,31
09617,38
00689,34
12329,20
08057,38
04030,6
04797,17
07125,25
07682,13
06765,10
08436,1
08844,38
04823,2
04451,12
08391,13
05211,38
09276,13
03828,7
06304,38
07544,4
07936,2
10283,42
02723,9
10956,31
10524,25
02084,10
03163,38
11364,15
00076,1
05728,13
12271,8
04168,38
01636,10
01191,2
03502,8
03970,8
06989,1
11705,33
02342,18
10145,36
02897,10
01257,11
04509,30
01982,10
05349,23
00865,33
00417,14
09489,16
12610,35
12166,10
05398,12
09458,23
00361,38
01286,11
01953,4
01521,8
08218,15
02393,17
10633,28
02434,5
02846,23
10194,6
11073,13
06958,39
03274,40
01140,8
08679,2
12507,26
09039,23
00700,3
11860,35
11412,10
03615,4
10252,22
02055,1
10987,38
00245,40
05969,13
12042,9
00990,0
01405,10
01877,2
02962,22
02510,8
10717,12
03350,3
11157,5
03885,31
01064,12
12384,1
00624,7
12423,41
00183,25
11291,18
03731,13
11536,20
11944,4
03096,10
02171,2
07188,5
10376,15
10400,7
10872,1
02607,33
07159,8
11240,38
06719,14
03047,5
11995,16
12355,13
00152,11
01712,40
03381,10
11621,1
03854,1
03426,5
06378,38
11186,8
10061,16
07538,8
02266,2
08838,18
01373,41
00294,5
00533,1
00941,29
12093,33
09094,33
05754,10
09733,4
08173,11
04114,26
10558,12
07001,8
11318,25
06641,20
08960,42
08512,17
04575,8
04907,12
05492,8
09887,31
05335,31
00819,2
09352,3
06587,11
11779,3
06220,26
10139,2
02499,12
07812,5
07460,41
02448,19
07316,23
06924,2
06556,5
03208,1
09856,25
09424,8
05443,11
05831,8
09383,18
04203,16
08264,5
03669,9
06137,2
06690,18
07777,8
02029,25
10589,10
04662,6
08605,1
09045,5
05022,42
05785,5
02857,18
02425,18
10185,3
02382,2
10622,17
06949,1
03265,16
11062,8
09449,12
00370,10
12177,8
05389,17
01530,13
01942,1
08209,3
01297,33
03604,2
11403,18
11871,9
02044,3
10996,17
10243,23
01151,3
08668,36
09028,1
00711,36
12516,13
12260,2
00067,2
05739,4
01180,26
04179,4
01627,38
10535,25
10947,18
02095,37
10292,41
02732,10
11375,28
03172,18
01993,11
01246,28
04518,10
09498,15
12601,38
05358,4
00406,8
00874,4
06998,8
11714,34
03961,15
03513,38
10154,17
02886,10
02353,4
07693,30
07134,12
06774,25
00698,1
12338,35
05661,7
09606,12
04786,23
08046,11
04021,11
03839,2
06315,7
07927,35
07555,12
08380,10
08855,4
08427,15
04440,5
04832,8
05200,35
09267,21
09963,2
09511,38
00228,8
05576,4
05904,4
04336,1
01468,7
08351,38
04491,12
08884,14
07223,2
07584,3
06811,1
06463,9
01009,12
04757,14
08730,42
08097,34
09170,30
05117,15
00649,2
06002,0
11929,18
07642,10
09392,2
09435,2
09847,10
05820,3
05452,38
04212,17
08275,11
02459,18
07307,35
06547,22
06935,4
03219,10
04673,4
08614,38
05794,34
09054,4
05033,18
06681,9
03678,10
06126,2
07766,12
02038,25
10598,22
07010,19
10549,26
06650,10
11309,7
05745,4
09722,34
09085,5
08162,33
04105,41
06231,8
06596,5
11768,20
07471,38
07803,11
10128,13
02488,13
08503,10
08971,25
04916,17
04564,1
05324,8
00808,17
09343,1
05483,7
09896,13
00143,18
12344,10
01703,25
02616,1
07148,33
10863,11
10411,10
06708,42
03056,19
11984,6
11251,38
08829,13
01362,8
00950,12
00522,31
12082,10
00285,1
03437,18
03845,35
06369,25
11197,12
03390,4
11630,8
07529,14
02277,10
10070,25
10706,42
02501,12
02973,11
11146,32
03894,25
03341,38
12053,20
00981,7
00254,34
05978,10
01866,9
01414,38
11955,4
11527,33
03087,4
11280,4
03720,41
07199,10
10367,27
02160,0
01075,42
12432,33
00192,12
12395,4
00635,7
04215,16
01939,5
08272,38
09840,10
09432,2
05455,26
05827,35
09395,12
06932,28
06540,2
11019,11
07300,2
10659,30
09053,5
05034,3
05793,31
04674,9
08613,31
07761,9
02798,38
10238,23
06121,13
11478,4
06686,9
06657,33
03109,38
02749,13
07017,4
08165,4
04102,8
09082,2
05742,24
09725,18
10688,5
07804,13
07476,33
02328,10
06591,10
03568,13
06236,10
05484,38
09891,7
05323,13
09344,14
08976,4
08504,9
04563,13
04911,17
01704,16
12343,2
00144,17
11256,17
03051,1
11983,2
10416,32
10864,3
02611,24
00282,31
00525,13
00957,36
12085,10
01365,10
04849,29
10077,36
07289,35
02270,12
03397,16
11637,3
03842,12
03430,12
11190,14
06418,36
03346,3
11141,4
03893,1
02974,18
02506,40
07258,42
10701,9
01413,34
01861,42
04898,40
09918,32
00253,36
12054,33
00986,5
07639,12
02167,16
10360,14
11287,9
03727,26
06079,34
11520,1
11952,3
03080,9
12392,5
00632,25
12435,40
00195,2
01072,8
11065,1
03262,2
02385,10
10625,9
02422,31
02850,25
10182,38
01290,4
04269,17
01945,8
01537,38
12170,9
00377,13
05429,13
10244,7
02043,1
10991,3
11876,5
11404,31
03603,4
09788,1
12511,33
05048,35
00716,2
01156,4
04608,4
08119,17
01620,7
01187,5
00060,38
09759,13
05099,7
12267,5
03175,1
11372,26
10295,10
02735,13
10940,38
10532,38
02092,9
00873,28
00401,36
09338,7
12606,38
08578,38
01241,22
01994,11
07878,13
02354,10
10153,13
02881,2
03514,12
03966,9
11713,8
06773,13
07133,25
10818,11
07694,38
08041,12
04026,31
01778,35
04781,4
00138,2
05666,7
12498,32
09601,16
07552,12
07920,11
06312,2
05207,11
00559,24
09260,5
08420,5
08852,33
01319,35
04835,10
04447,2
08387,8
04496,42
08883,4
04331,24
08356,9
12028,12
00588,5
09516,1
09964,12
05903,11
05571,38
06464,31
06816,26
07583,16
02908,15
07224,4
12449,25
09177,26
05110,38
08090,33
04750,17
08737,15
07645,25
06005,1
02450,11
02822,35
10657,35
03210,7
11017,8
00305,3
05829,11
12102,2
01937,23
01545,38
03671,3
06688,38
11804,0
11476,5
10591,31
02031,7
10236,2
02796,7
01124,13
01683,23
00764,12
12563,30
12215,31
00012,23
01652,13
10932,4
10540,4
02747,1
07019,8
11300,10
06659,25
03107,22
01594,11
01233,4
08978,8
00801,25
00473,1
11761,3
03566,5
03914,4
06238,25
02481,11
10121,26
07478,12
02326,19
10686,25
10418,35
07141,4
11258,8
06701,15
09673,10
05614,25
08794,13
04054,15
08033,9
11639,33
03399,5
06360,36
07287,8
10079,1
07520,18
07952,35
04392,4
04847,9
04435,5
08452,20
08820,2
09212,35
05275,12
00959,20
05971,1
05503,26
09564,2
09916,6
00988,7
08324,35
04343,14
08483,29
04896,1
02508,9
07256,36
07983,38
06416,10
06864,5
03348,5
08745,8
04722,4
04085,7
05162,11
09105,10
03729,10
06077,33
11289,1
07637,34
02169,2
07190,11
05380,15
00379,18
05427,38
05855,10
09832,2
09440,5
08200,4
04267,3
01539,25
07372,31
06295,38
06940,38
06532,18
08661,2
01158,9
04606,4
09786,13
05046,1
00718,1
09021,2
11878,10
06153,13
07713,6
07065,1
06625,38
06182,4
09757,5
05730,31
12269,9
05097,2
04170,4
08117,4
01189,12
03968,40
06244,23
06991,25
07876,18
07404,36
04511,30
04963,12
08904,2
08576,10
09336,2
05351,9
12608,18
09491,9
05884,11
12496,33
00136,18
05668,5
12331,13
00691,4
04028,7
01776,11
02663,1
10464,8
10816,5
11583,26
03023,35
11224,6
03784,1
01317,25
04449,3
08389,5
05209,13
00557,8
00925,3
03830,1
03442,3
11645,26
02202,33
10005,13
10773,9
02906,37
02574,2
03493,24
11133,16
06818,17
03334,3
11694,9
00586,2
12026,10
00221,4
09518,4
04498,2
08358,31
01461,3
01813,9
11552,38
11920,13
03755,9
10312,15
02115,13
08739,35
01000,17
12447,28
00640,7
09179,10
08207,7
04260,11
01299,7
05852,35
05420,37
09447,6
09835,21
05387,10
12179,17
06535,2
06947,12
06292,26
02859,34
07375,31
05041,5
09026,11
12518,18
09781,18
08666,17
04601,4
10998,4
07714,25
06154,17
06185,8
06622,38
10949,11
07062,14
04177,4
01629,9
08110,4
05090,9
09750,13
00069,28
05737,4
02888,4
07403,9
07871,4
06996,18
06243,38
09496,15
05883,28
09331,7
05356,4
00408,5
01248,3
04964,14
04516,2
08571,17
08903,35
04788,10
01771,3
08048,8
12336,39
00696,5
09608,31
12491,3
00131,3
11223,13
03783,23
11584,4
03024,5
10811,23
10463,4
02664,25
09269,9
00922,4
00550,4
01310,5
08429,10
10002,20
07929,15
02205,12
11642,16
03445,1
03837,6
03333,31
11693,1
03494,25
11134,35
02573,18
02901,34
10774,35
04338,4
01814,36
01466,8
00226,12
05578,33
00581,10
12021,15
02112,18
10315,12
03752,28
11927,17
11555,10
05119,9
00647,7
12440,18
01007,3
04759,1
08099,35
11010,13
06549,38
03217,24
10650,2
02825,17
02457,2
07309,1
01542,3
01930,13
12105,19
00302,2
09849,32
10231,5
02791,38
10596,25
07768,16
02036,26
11471,8
11803,4
03676,2
06128,28
12564,23
00763,3
01684,31
01123,40
01655,13
00015,9
12212,28
03100,35
11307,38
02740,23
10547,26
10935,4
00474,35
00806,26
09898,7
01234,3
04918,25
01593,10
02321,3
10681,11
02486,9
10126,1
03913,35
03561,6
11766,3
06598,5
06706,9
03058,21
02618,34
07146,40
04053,5
08034,9
08793,7
09674,17
05613,13
07955,37
07527,29
02279,7
07280,4
11199,9
03439,1
06367,4
09215,5
05272,1
04432,8
04840,5
08827,17
08455,1
04395,38
08484,33
04891,38
08323,6
04344,2
01868,25
05504,11
05976,2
09911,1
09563,5
11148,25
06863,35
06411,38
10708,4
07984,38
07251,15
05165,28
09102,1
04082,4
08742,1
04725,26
10369,2
07197,38
07630,1
03089,10
11529,18
06070,35
02368,8
07436,8
07844,35
07391,35
06276,35
03528,38
11088,8
05363,30
09304,13
08544,38
08936,15
04951,40
04523,5
04284,1
03149,2
06617,33
07057,5
02709,25
08125,12
04142,18
08682,31
05702,12
09765,10
09013,1
05074,16
04193,18
04634,26
08653,13
07086,5
10278,4
07721,38
11438,6
03198,1
06161,6
04980,40
08595,38
01979,3
04255,12
08232,1
09472,1
09800,13
05867,13
05415,12
11059,9
06500,35
06972,6
07895,35
10619,2
07340,29
02680,1
10320,18
02127,5
07679,8
10487,14
11912,26
11560,13
06039,1
03767,13
12475,40
00672,36
01795,12
01032,11
11101,11
03306,34
06458,30
10741,36
07218,11
02546,7
02934,13
